用户名,等级,评论内容,日期,点赞数,页数,parent_id,rpid,oid,pagination_str
bili_11296826702,3,因为无法说呀,2025-11-22 21:24:09,0,26,0,283213842976,115579969085266,CAEiAggb
长大了偷袈裟,4,罗老师好,2025-11-22 01:01:15,0,26,0,283132101488,115579969085266,CAEiAggb
骑摩托的小白兔,5,老师注意身体啊,2025-11-25 23:50:06,0,26,0,283510762608,115579969085266,CAEiAggb
蓝思与,3,罗老师好,2025-11-20 18:03:57,2,26,0,283003748512,115579969085266,CAEiAggb
啊栀栀栀子,5,罗老师好[doge],2025-11-20 20:23:19,1,26,0,281146365153,115579969085266,CAEiAggb
叶问车评中心官方账号,5,是不是应该找，因为精神病杀人判无罪强制医疗的案例才行。看到的怎么都是认为虽然有，但还是判了至少无期死缓甚至吃花生米,2025-11-22 20:35:05,0,26,0,283208728720,115579969085266,CAEiAggb
bblldgjy,5,呼叫张三老师来讲课,2025-11-22 09:56:00,0,26,0,283150493632,115579969085266,CAEiAggb
夜半入眠梦知微,6,罗老师好,2025-11-20 16:41:40,1,26,0,281128341649,115579969085266,CAEiAggb
徂川j,5,罗老师好[打call],2025-11-20 12:00:17,2,26,0,281109339153,115579969085266,CAEiAggb
睦子米子霂,5,罗老师好,2025-11-20 16:55:18,1,27,0,282998409488,115579969085266,CAEiAggc
Mershy工作室官方账号,3,罗老师好[大笑][大笑][大笑],2025-11-20 14:14:07,1,27,0,281119230625,115579969085266,CAEiAggc
慧眼谕海星,5,罗老师好！！！！,2025-11-23 06:56:33,1,27,0,283244858592,115579969085266,CAEiAggc
我除掉世界厉鬼和恶,5,罗老师好,2025-11-20 14:09:15,1,27,0,281118951073,115579969085266,CAEiAggc
平凡之路in,5,罗老师好[打call],2025-11-20 20:40:02,2,27,0,281147790689,115579969085266,CAEiAggc
大头背脊背,6,罗老师好，(,2025-11-20 14:10:37,4,27,0,281119001889,115579969085266,CAEiAggc
诸葛这儿呢,5,前排！罗老师好[星星眼],2025-11-20 11:49:42,2,27,0,281108599697,115579969085266,CAEiAggc
眼神逐渐呆滞,4,神经病人也是有正当防卫的权利！很多身障人士是受欺负的群体，更需要法律保护。,2025-11-23 05:06:32,0,27,0,283243262688,115579969085266,CAEiAggc
1铭铭铭铭铭1,3,罗老师好,2025-11-20 12:55:41,1,27,0,281114082145,115579969085266,CAEiAggc
Po_zemka,6,罗老师好[打call][喜欢],2025-11-20 14:39:49,1,27,0,282989464528,115579969085266,CAEiAggc
小吴强,4,罗老师好,2025-11-23 16:50:20,1,27,0,281411012625,115579969085266,CAEiAggc
塞外孤翁,6,罗老师好。,2025-11-20 18:59:21,0,27,0,283008765360,115579969085266,CAEiAggc
盛夏光年XA,6,罗老师好,2025-11-20 11:57:13,1,27,0,281109092993,115579969085266,CAEiAggc
火溶工作室,3,test,2025-11-28 16:05:06,0,27,0,281839811601,115579969085266,CAEiAggc
偷吃仙桃变桃仙,6,罗老师好[tv_微笑],2025-11-20 13:03:06,1,27,0,281114590881,115579969085266,CAEiAggc
一个孤独的甲壳虫,2,老师讲得真好,2025-11-28 16:48:27,0,27,0,281843126433,115579969085266,CAEiAggc
单推艾玛其他是女儿,5,[笑哭],2025-11-20 21:00:33,0,27,0,283019610192,115579969085266,CAEiAggc
远离女,5,罗老师好[星星眼],2025-11-20 12:58:44,1,27,0,281114320897,115579969085266,CAEiAggc
云梦泽-灵儿,4,罗老师好🌹！[星星眼],2025-11-20 11:59:48,1,27,0,282977443808,115579969085266,CAEiAggc
梦芙华,5,罗老师好[嘟嘟][嘟嘟][嘟嘟],2025-11-20 16:46:00,0,27,0,281128607393,115579969085266,CAEiAggc
吃个orange吧,6,罗老师好,2025-11-20 15:02:35,1,28,0,281122114177,115579969085266,CAEiAggd
胸弟走一个,6,罗老师好[打call],2025-11-20 12:40:09,1,28,0,282980973888,115579969085266,CAEiAggd
好吃的壽喜燒,4,拿布把螢幕擦拭兩次，再用手指去摳，才發現是頭像圖片,2025-11-20 12:52:56,0,28,282980973888,281113853041,115579969085266,CAEiAggd
想读书了oh,5,罗老师好,2025-11-20 19:23:14,0,28,0,283010926608,115579969085266,CAEiAggd
喜欢做任务的收集控,6,罗老师好[doge],2025-11-20 16:59:42,0,28,0,281129525761,115579969085266,CAEiAggd
奶茶冰咖妃,5,罗老师好,2025-11-20 18:01:16,0,28,0,283003530944,115579969085266,CAEiAggd
孤奋者TEL,5,罗老师好,2025-11-20 14:33:10,0,28,0,281120386289,115579969085266,CAEiAggd
胧记忆,2,罗老师好,2025-11-20 14:47:10,0,28,0,281121112513,115579969085266,CAEiAggd
厘猫呀,2,罗老师好呀[呲牙],2025-11-20 14:31:30,1,28,0,282988845216,115579969085266,CAEiAggd
卟會創作的懶人,6,罗老师好[打call],2025-11-20 12:14:31,0,28,0,281110544241,115579969085266,CAEiAggd
分吃吗召,5,罗老师好[打call],2025-11-20 15:04:39,0,28,0,281122323569,115579969085266,CAEiAggd
bili_72179985593,5,为啥犯罪中止还要死刑啊,2025-11-20 21:14:14,0,28,0,281150668161,115579969085266,CAEiAggd
泡泡奶油三文鱼,6,你就当他是随机杀人，杀人是有意图的，既然人死了就属于故意杀人了而且情节恶劣，当然该判死刑,2025-11-21 01:59:52,8,28,281150668161,283041901008,115579969085266,CAEiAggd
汉东灵岛祁厅,5,罗老师好,2025-11-20 17:09:30,0,28,0,281130195569,115579969085266,CAEiAggd
又不晓得该叫啥了,4,罗老师好,2025-11-20 12:08:34,0,28,0,282978067872,115579969085266,CAEiAggd
虫虫狂欢节,6,罗老师好[打call][打call],2025-11-20 17:12:38,0,28,0,281130427617,115579969085266,CAEiAggd
哈基米南北巴豆,5,罗 老 师 好,2025-11-20 12:02:40,0,28,0,282977611008,115579969085266,CAEiAggd
如空Rukong,4,罗老师好,2025-11-20 18:02:27,0,28,0,281134141633,115579969085266,CAEiAggd
弗莱迪的黄色潜水艇,5,罗老师好,2025-11-20 12:29:29,0,28,0,282979907872,115579969085266,CAEiAggd
LonelyEstrella,6,罗老师好,2025-11-20 12:10:24,0,28,0,282978150640,115579969085266,CAEiAggd
mybmdm,6,罗老师好,2025-11-20 12:03:53,0,28,0,281109714225,115579969085266,CAEiAggd
存穆,6,罗老师好,2025-11-20 12:24:12,0,28,0,281111389889,115579969085266,CAEiAggd
vW4Bk2CASEK2ymk,6,罗老师好,2025-11-20 12:17:44,0,29,0,281110791553,115579969085266,CAEiAgge
快乐小肥鸡Ezzy,6,罗老师好！,2025-11-20 12:17:09,0,29,0,282978716560,115579969085266,CAEiAgge
我是商商喵,3,罗老师好[星星眼],2025-11-20 12:03:58,0,29,0,281109716369,115579969085266,CAEiAgge
DT的错饭产房,5,罗老师好[打call],2025-11-20 11:51:43,0,29,0,282976697344,115579969085266,CAEiAgge
戴帽子的五岁死宅,6,如果精神病人本身无法保证自己不会对他人构成威胁，那由外部对他的行为能力进行约束也是理所应当。关于精神病人犯罪后是否应该依法惩治我不做评论，但至少他们不应该还能继续伤害他人。,2025-11-21 19:00:46,3,29,0,283098291008,115579969085266,CAEiAgge
青草的屋旁,4,精神病理应和未成年人一样,2025-11-21 02:55:13,0,29,0,283043575952,115579969085266,CAEiAgge
pjjjnbd,3,精神病人杀人的时候怎么证明自己是犯病期间杀的人，没有人是上帝，知道她的心理状态，也没有其他人在场，事后再狡辩一下说自己啥都不记得了是不是就算躲过一劫了，动物发疯攻击人，人会惩罚动物，人发疯攻击人，就可以放过,2025-11-20 23:51:26,70,29,0,283034550352,115579969085266,CAEiAgge
最后的美好-,6,有专门的鉴定机构的，不过正如那句话，人生如戏，全靠演技，只要演得够好也能混淆鉴定结果。在能直接读取记忆的技术出现之前这就是个无解的问题,2025-11-21 08:59:35,30,29,283034550352,281180903185,115579969085266,CAEiAgge
annybbo,4,回复 @最后的美好- :还有物理方面的医学鉴定的。你可能对精神病不了解，他们的脑部神经也有缺失和我们不同。尤其是最恐怖的精神分裂症+狂躁症复合。,2025-11-23 20:22:30,1,29,281180903185,281430669521,115579969085266,CAEiAgge
仗剑走天涯何处是归期,4,举一个例子:如果我养一个机器人，机器人沙了人，机器人的存储不能证明是我控制，是机器人程序混乱造成的，那我应不应负责任,2025-11-20 20:49:16,25,29,0,281148564193,115579969085266,CAEiAgge
halfsunshine,5,跟你养的狗一样算,2025-11-20 23:43:33,10,29,281148564193,281163623233,115579969085266,CAEiAgge
揣着明白说糊涂,6,你都拿无生命体来举例了，机器人所有程序不是你设置的吗，没有这些设置机器人能动？还不如拿狗来举例，起码还有疯狗咬人事件。杀人事实是假的？意外情况不也是杀人了？,2025-11-21 02:25:04,8,29,281148564193,281172047697,115579969085266,CAEiAgge
BlithesomeL,6,但是现实情况是那是个人。,2025-11-21 11:33:59,5,29,281148564193,283061891136,115579969085266,CAEiAgge
Twilightsp暮光闪闪,6,你编程的你负责。如果是商品那当然是公司负责,2025-11-21 19:57:09,0,29,281148564193,281230810273,115579969085266,CAEiAgge
名字随意一点,5,法律可不跟你讲这些，机器人是你买的你就是他的拥有者，犯了罪就要有你这个主人承受[喜极而泣],2025-11-22 12:01:15,0,29,281148564193,283160919488,115579969085266,CAEiAgge
因为山就在那边,4,"您认为你的视频可以解决观众的疑惑吗？
大家在乎精神病是不是真的吗？大家在乎病情严不严重吗？大家在乎行凶时是不是在发病期间吗？
不！大家恐惧的根源在于行杀人行为本身！有这样一个群体可以无差别杀人而不受制裁！而且普通人防不胜防。
大家在意的是，如果真有严重的精神病人行凶，法律是如何保护普通人的权益的，难道因为凶手有精神病所以受害者就该白死吗？",2025-11-20 13:18:58,117,29,0,281115738785,115579969085266,CAEiAgge
userresu04,3,视频看懂了吗，你提问的已经说明白了这个问题。,2025-11-20 13:25:08,0,29,281115738785,282984533760,115579969085266,CAEiAgge
阿拉斯工坊,6,这种应该主要由管理精神病人的机构负责吧,2025-11-20 13:39:12,0,29,281115738785,282985603712,115579969085266,CAEiAgge
momo298033,6,你應該思考當初為什麼有這條法律，而這條法律要保護的到底是精神病人還是？,2025-11-20 13:42:09,0,29,281115738785,282985596368,115579969085266,CAEiAgge
我向往的向往,3,没错，赞同,2025-11-20 13:44:11,0,29,281115738785,281117469521,115579969085266,CAEiAgge
波波侠啊啊啊,5,你对精神病没有概念，大部分的精神病患者是认知能力或者逻辑缺失，并不具备伤人的倾向。而且精神病患者不具备识别自己行为的能力，判刑并不具备震慑精神病患者的作用，没啥用。,2025-11-20 13:45:52,1,29,281115738785,282985988928,115579969085266,CAEiAgge
骚红的坩埚钳,5,是的啊，如果精神病人不能控制自己的行为，那这种人就应该被关起来。如果他杀人不能接受惩罚，就要断绝他杀人的可能性,2025-11-20 14:55:21,0,29,281115738785,281121784721,115579969085266,CAEiAgge
淡月微云人消得,5,太同意了，医生被精神病人打了就白白打了，神经病科的医生平时走路都得贴着墙走，这并不好笑[微笑],2025-11-20 15:02:15,0,29,281115738785,282990892512,115579969085266,CAEiAgge
Wsmitpwtind7,5,只是刑事不受制裁而已。精神病人犯病时又不知道自己做错，这相当于你被野兽袭击，事后去把野兽打死，除了报复以外毫无意义，野兽根本不觉得自己做错了。法律又不可能出于报复杀人。,2025-11-20 15:39:15,14,29,281115738785,281124289489,115579969085266,CAEiAgge
bili_67306534346,6,事实上，你说的这种一般是关在神经病院的，而且真犯事了相关人员要追责,2025-11-20 15:47:54,14,29,281115738785,281124834769,115579969085266,CAEiAgge
我都要9月,5,回复 @Wsmitpwtind7 :那问题来了，杀人的老虎好不好被击毙。一样的，不管你清不清醒，人是你杀的，杀人偿命才符合大众认知，更别说很多人用精神病开脱了,2025-11-20 17:03:46,17,29,281124289489,281129744753,115579969085266,CAEiAgge
艾米麗可,6,无解的，我说一个，未成年,2025-11-20 18:16:28,0,29,281115738785,281135456273,115579969085266,CAEiAgge
Dolmes93,6,回复 @Wsmitpwtind7 :事实是杀了人的野兽都被处死了。精神病人就该例外？,2025-11-20 19:15:38,0,29,281124289489,283010152128,115579969085266,CAEiAgge
星星的眷顾,5,回复 @Wsmitpwtind7 : 杀人偿命，精神病就可以免死逃避，这才是重点。,2025-11-20 20:38:13,0,29,281124289489,283017517312,115579969085266,CAEiAgge
星星的眷顾,5,回复 @Wsmitpwtind7 : 但是野兽杀了人是要枪毙的，精神病不会枪毙。,2025-11-20 20:39:35,0,29,281124289489,283017717808,115579969085266,CAEiAgge
抖长矛,5,做一个假设，某精神病人，a人格发作时，是个正常人，b人格发作时是个杀人狂，那么b犯下的罪行，a应该承担吗？,2025-11-20 21:30:04,0,29,281115738785,281152081825,115579969085266,CAEiAgge
呆呆deshuo,6,"回复 @我都要9月 : 鲨人老虎要击毙，野兽一旦吃了人，就会发现人其实一种软弱可欺的食物，它继续捕食人的概率就会增加，所以要击毙防止更多的人被老虎吃了。
但“完全无刑事责任能力”的严重精神病人，鲨人后不应当击毙，因为他自己控制不了自己，鲨人后既不会增加也不会减少继续鲨人的概率，他主观上没有鲨人的想法，客观上不存在【刑法上的过失】
应该追究医院等相关人员责任，确保病人被牢牢的控制在病房里而不是跑到大街上，以此保护其他人免受侵害。",2025-11-20 21:49:42,1,29,281129744753,283023942896,115579969085266,CAEiAgge
null404-用户不存在,6,省流：是的,2025-11-20 13:03:12,90,29,0,281114593281,115579969085266,CAEiAgge
beeies,5,法律这种东西怎么可以省流，这么简单还要律师干嘛，社会是很复杂的，法律也是,2025-11-20 14:24:13,3,29,281114593281,281119858097,115579969085266,CAEiAgge
嗣衛黒焔,6,"我认为都应该论迹不论心（脑），这个迹肯定也要具体问题具体分析，但是不能用“心”来作为对劣迹偏袒的理由。特别是对于没有严重犯罪，但患有精神疾病且有可能造成更严重犯罪的病人，应该强制收容与心理矫正，不能随便放归社会。特别对于某些偏执的精神障碍罪犯更应该如此。

广义的，从社会规则角度说，几乎所有罪犯其实都有心理与精神问题，把心理与精神问题作为辩护理由我个人觉得是相当荒谬的。人就要为自己做的事情负责，如果无法为自己负责那么就应该有监护人或者派遣监护人进行负责。动物园的老虎狮子是不存在行为能力，但从动物园跑出来，动物园就有责任。施害者可怜，但被害者可能更可怜，被害者没有任何义务对施害者进行任何层面的宽恕。",2025-11-20 12:35:01,2,29,0,281112228145,115579969085266,CAEiAgge
老子就是泰罗奥特曼,6,"我觉得除了精神病人的责任，还要追究监护人的责任。明知道是精神病人，还放任他出去乱窜。觉得管不住就不要喂的肥头大耳的。本来病人发作的时候就很难按得住，还养那么肥，更加约束不了。监护人老了，就让政府收治一下。
我当然知道有这种病人的家庭状况一般都很困难，但这不是放任他出去毁了别的家庭的理由。",2025-11-20 12:14:07,87,29,0,281110468833,115579969085266,CAEiAgge
最后的美好-,6,不用你觉得，法律早就这么规定了，精神病人造成的损失由监护人承担，家属监护人没了就由政府当监护人。还有并非只有伤人的精神病人，还有很多被欺负的精神病人，精神卫生法就是维护这些弱势群体的合法权益的，他们享有和普通人一样的外出和消费权益，甚至更偏向照顾这些人，比如坐公交车免费。而且很多精神病人是喜欢做好事的类型，甚至不顾一切帮助他人。当然你这里指的应该是那些恶性伤人的例子，也别担心，会有精神病院收治的，就像监狱收监劳改犯一样,2025-11-21 10:04:55,29,29,281110468833,281184454529,115579969085266,CAEiAgge
BlithesomeL,6,哎，你以为精神病人想肥头大耳吗？你看看治病的那些药的副作用，有一些人一个月胖40斤，一辈子吃那个药，心血管糖尿病什么早早就找上，早死是必然，这样满意了吧？,2025-11-21 11:35:55,12,29,281110468833,283062171104,115579969085266,CAEiAgge
伴我抚琴到天明,5,提醒一下 精神病分很多种，不能控制自己的占少数 很少的,2025-11-20 11:59:29,0,29,0,282977317168,115579969085266,CAEiAgge
